Thread ID,URL line
987,"""it's a marco; by default on RHEL favor it would be; `%__python		/usr/bin/python`; I need to pick someone's brain on this; I have bunch of log messages in stdout which i capture with logging.getLogger(); messages are `'Processed 107367474 Packets'`; millions of them.; in order to filter them i have this subclass; ```class Mess_in_Bin_Conveter_Stdout_Filter(logging.Filter):
"
988,"Cool. Can you verify that your filter is being called?
"
989,"oh yes.. I messed with Ruby.. thanks <@Sasha>
"
990,"<@Conchita> are you sure the env var is populated correctly?; specifically `data = os.environ['GOOGLE_APPLICATION_CREDENTIALS']`
"
991,"  """"token_uri"""": """"<https://oauth2.googleapis.com/token>"""",
"
992,"  """"auth_provider_x509_cert_url"""": """"<https://www.googleapis.com/oauth2/v1/certs>"""",
"
993,"  """"client_x509_cert_url"""": """"xxxxx""""
"
994,"""When running locally there is 1 change:
"
995,"data = os.environ['GOOGLE_APPLICATION_CREDENTIALS']
"
996,"credentials = ServiceAccountCredentials.from_json(
"
997,"""Right <@Hiroko> I'm sorry but I wrote up the wrong code here, tried so many different ways so messed it up. `from_json` just takes in the json file, while `from_json_keyfile_name` takes in two args; json file + SCOPES. The code that works locally is;
"
998,"credentials = ServiceAccountCredentials.from_json_keyfile_name(
"
999,"do you ave a stack trace?
"
1000,"guys i have this function executing runuser and some long java line; None; and my output is; None; am I wrapping up my command correctly?
"
1001,"Yes and still the same error
"
1002,"""Could this be a Python issue ?
"
1003,"is the file you're running called `spacy.py`? probably conflicting...rename it and try again?
"
1004,"""yup, you can always use regex, but I keep that as my last resort :stuck_out_tongue:""
"
1005,"""Thanks, taking a look; Nice guide. I changed from
"
1006,"Ok will do thanks :taco: <@Chester>
"
1007,"""Hi guys,
"
1008,"oh cool! :smile: I'll definitely start using that
"
1009,"should basically be part of the pipeline or atleast verified in a linting step
"
1010,"• <https://stackoverflow.com/help/how-to-ask>
"
1011,"""
"
1012,"""<@Wilber> yep doing that already, its the knowing when to make a list or when to append""
"
1013,"""```tree = {}
"
1014,"```
"
1015,"""Hi all - I have a 64bit windows machine and am trying to use `pyinstaller` to compile a program that can run on a 32bit machine. I remember being able to do this about a year ago, but can't find the source on how to do it. I have the 32bit Python installed on my machine, I seem to remember there was some way of specifying which Python to use from the command line when using `pyinstaller`""
"
1016,"I need to create a subdomain for every client (`<http://a.xxx.com|a.xxx.com>`, `<http://b.xxx.com|b.xxx.com>`).
"
1017,"Do I need a new cloudFront distrib and route 53 record for every new client?
"
1018,"Did installing them give you problems?
"
1019,"ah I just realized the string has both; using a library is never a bad idea if its getting compliated
"
1020,"""and if you ctrl-f `dropped support` on <https://apscheduler.readthedocs.io/en/latest/versionhistory.html>, the only version listed is python 3.3; tl;dr <@Darcie> one of the best ways to answer that question is to look in the code""
"
1021,"""I want to filter the list of URLs and I don't need social URLs.
"
1022,"`[url for url in website_list if url not in exception_list]`
"
1023,"Nope.
"
1024,"""Hoooo yeah that looks great. I'm running out of space so I won't be able to test on a VM, but I will be able to make some tests on the final machine. Thank you guys""
"
1025,"""will that let me pass 1 argument to all of the inner functions and receive 1 output from the outer (?) functions; lol i guess i could just look at that  huh!; i think thats exactly what I am looking for, thanks <@Hiroko>""
"
1026,"""I’d be surprised if it is.
"
1027,"""Looks like `lr_decay` is used in this line in the `train()` function:
"
1028,"I will check it out!  Thanks for the assist
"
1029,"""Hello. What whould be the simplest solution in Python for REST WebService that refuses a wrong value for """"email"""" key in .json file?""
"
1030,"<@Sasha> Thank you :slightly_smiling_face:
"
1031,"UTM-free link: <https://dzone.com/articles/you-should-listen-to-metal>
"
1032,"""I like my music 'dark' , but not my IDE.""
"
1033,"Metallica - one love :3
"
1034,"""Hey all! This might be a basic question, but it’s been killing me…I’m trying to use the python dateTime library and I create an object with: datetime.datetime(year, month, day, 0, 0, 0)""
"
1035,"Absolutely.
"
1036,"ok so then lists it is
"
1037,"""<@Bethany> lol well I know it's a permissions issue at least ... cause this works :smile:
"
1038,"like that
"
1039,"""If you want to go down the rabbit-hole of fancy terminal animation, the `curses` library is also available for that.""
"
1040,"yea that's pretty simple; <@Priscilla> so you need to iterate through the list of serials and create an empty list as the value of that key in a dict
"
1041,"if sys.platform == 'darwin':
"
1042,"""lots of ways to do it; I quite like the `OrderedDict(zip(keys, vals))` pattern cause it allows you to really see what the vals will be by putting them all in a list; I use it a lot""
"
1043,"""anyone know an atom plugin to simply run the file I am working on? vscode has this, but nothing is working on atom for me""
"
1044,"<@Priscilla> search for `script` in packages.
"
1045,"<https://gamedev.stackexchange.com/questions/20/where-can-i-find-free-sprites-and-images>""
"
1046,"""so i have a `while True:` loop in my main, and it constantly prints out the pass/fail to the console, if i wanted it to only print when finished I would need to place that `while True` in the `test_2` function, does that sound right?""
"
1047,"My first computer stored programs on audio cassettes.  :sweat:
"
1048,"what was the notch for? why didnt they machine it with the notch?
"
1049,"Click comes with a function to find a suitable directory for a config ; Check out ‘appdirs’ on PyPI as well
"
1050,"I'm doing it for the first time and I don't know if there are other better alternatives than a `lock` file""
"
1051,"""yes, the issue I'm having is I have two DF's and they Both have ['ID'] and ['Date'] and i want to join them but having trouble""
"
1052,"""soo - anyone wanna do some sleuthing for me? I'm a part time mentor for a software dev company and I suspect one of my students has copied his entire project from somewhere else. anyone know if there's a way to tell if a github repo was cloned/copied even if it's not forked?; basically the entire project is 95% finished in the first commit, dude doesn't speak good english, yet his readme is perfect english, lol, and the whole project uses tons of concepts and tech not taught in the course he would have taken.; he didn't fork the repo from anywhere, that was the first thing I checked, but I suspect he cloned/copied it from somewhere and just uploaded it as his own which would be bad""
"
1053,"this is def a copied project. all he did is change the CSS lol
"
1054,"""Is there anything wrong with calling windows commands with the os module vs programmatically doing something in python?
"
1055,"""yea just pick a single number from that range; so long as your `a` is less than your `b` it should work, if `b` is less than `a` `range` will return nothing and your thing will ded; or
"
1056,"looks like you just add '.sheet1' or whatever number to the end of your gc.open statement.; lol i just noticed the example text. Gold.
"
1057,"""For one of my scrapers I'm getting ```requests.exceptions.ConnectionError: HTTPSConnectionPool(host='<http://bitinfocharts.com|bitinfocharts.com>', port=443): Max retries exceeded with url: /top-100-richest-bitcoin%20gold-addresses-6.html (Caused by NewConnectionError('&lt;urllib3.connection.VerifiedHTTPSConnection object at 0x10bf4dc50&gt;: Failed to establish a new connection: [Errno 50] Network is down'))```; Does this imply that the site is blocking my ip?""
"
1058,"""not necessarily; there are other error codes that are more likely to show up if the website blocks you; if you can confirm that you get this error code reliably, and at the same time you can connect to other hosts, then maybe""
"
1059,"is `pkey_file` a file handle or file name?
"
1060,"ah <@Clemmie> :taco:
"
1061,"""this is the final result. problem is if i print the row data before and after inserting values into hireddate, the hireddate column is not at the end.; this the printout before and after inserting values into hireddate. it doesnt create the column. only the column shows after exporting?; oh; my; fn; gosh; my column is hiredate not hireddate :face_palm:""
"
1062,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1063,"""<@Emerita> In general, what you're wanting to do isn't possible. Windows doesn't have the capability of tracking who created a file. The best you can get is the owner, but that's not quite the same thing. Your stated OS directories and read-write access plan seems like a reasonable first-shot.""
"
1064,"""yep, looks like the cert expired; <https://github.com/celery/celery/issues/5477>""
"
1065,"""<https://github.com/celery/celeryproject/issues/24>; <@Hiroko> seems like this issue is a dup of #24, only one guy has access to the DNS control panel and doesnt seem like he's responding""
"
1066,"I forgot to add “overlaying=‘y’” to the second axis. Oops. It all works when I do that
"
1067,"Hello; anyone fimilar with jupyter noteboook?
"
1068,"""Oh ok; When i write a program in jupyter and run it , it jumps to the next line; why?; why cant i run it?""
"
1069,"""i would be suprosed if you didnt know loops after watching 10 videos.
"
1070,"""Oh yeah — he is great. I have been following him for quite long now, and recently started supporting him on Patreon too!""
"
1071,"""Hello there. I'm new to python and my supervisor asked me to reproduce a plot, using equations and data from various papers. I wrote a code, but it doesn't work at all. I'd like to know if I'm making code mistakes or there are problems with the equations I'm using. Thank you in advance for your help :slightly_smiling_face:""
"
1072,"# import matplotlib.pyplot as plt
"
1073,"""yes I did all validation, its below it. I was unable to select the lower part that why. ""
"
1074,"Anyone on?
"
1075,"
"
1076,"
"
1077,"use this link; and let me know if it works out for you""
"
1078,"""Sweet, thanks <@Chester> this :taco: belongs to you; Cool thing about programming is that you don't have to work too hard to learn something new every single day""
"
1079,"
"
1080,"print (r.request.url)
"
1081,"ok thanks for the help you are life saver:+1:
"
1082,"
"
1083,"(is it about url_for for example?)""
"
1084,"if multiple threads are used, you need to use `scoped_session`, so connection would be per thread; &gt; Working outside of application context
"
1085,"""<@Dawn> okay, so you think your code is ugly mostly because it violates the single responsibility principle, a lot :slightly_smiling_face:
"
1086,"""I think the idea (as I understand it) is that you expose field types e.g. `text`, `numbers` etc to a user so that they can make their own field e.g. a `name` field of `text` type.; Yes. I think it is what I am looking for. Thanks. :taco: <@Chester>. I'll start from there then.""
"
1087,"""A bit of help? In pure python, i have a list of dicts. Each dict has a key `name`. How can i find how many duplicated values of the `name` key exist?; Example code: ```[{'_id': ObjectId('5cd009d5ba4270be3808d0f4'), 'name': 'jegug'}, {'_id': ObjectId('5cd009d9ba4270be3808da68'), 'name': 'nifev', {'_id': ObjectId('5cd009d6ba4270be3808d39d'), 'name': 'tohez'}]```""
"
1088,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1089,"This code is in a script called console.py:
"
1090,"""Hi, friends. Apologies if this is too basic of a question. Started learning to code with Think Python and fell in love with it, but wound up getting hired for a devops role in a Ruby house. Only now, after two years, looping back around to my first love, and have what's probably an entry-level question:; ```class Hexacopter: 
"
1091,"""So the other package is able to do an absolute import because python understands it's all a package. It sounds like that won't work for you because you don't have an actual package yet that Python would recognize; When you do `from .facenet`, you're saying """"from my current package level"""", but there is no facenet package inside facenet/src; You don't need to reference the facenet package though. You just need to get to a namespace that has what you want. So you just need to go another level up with `..`""
"
1092,"`/justask`
"
1093,"""^good point botalot; I'm trying to use pathlib to check if a file exists, if it doesn't create it with the following try except block:
"
1094,"
"
1095,"""what you need to watch out for is configuration inheritance; e.g. if `DATABASE_URL` is inherited from your staging app, then your review app could end up using the staging DB which is _probably_ not what you want""
"
1096,"for i in range (1,4):
"
1097,"unless its in a “nice to have” section?
"
1098,"Is that what you see when you right click and view code on google?
"
1099,"Looks like sql is rather slow...; &gt; When reading, the top three are test_feather_read, test_pickle_read and test_hdf_fixed_read.""
"
1100,"""we've deployed several systems like this. It's actually a very foolproof way of doing on-premise stuff in secure, airgapped locations. Clients love it because it's also very auditable and fits with their existing tools.; eh. you run into issues with `.whl` files""
"
1101,"Right. I meant (and probably should have written): `cmp` does not exist anymore as a keyword for `sort`/`sorted` in py3...  :smile:; With larger lists the two list comprehensions will be faster than `sort/sorted` though...
"
1102,"""I think this one will scramble the original order of the non-1 elements, though.""
"
1103,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1104,"""question about python-ldap.  I installed using 'pip install python-ldap' it installed correctly [running python 3.7 btw]. I open Python to start testing. I type import ldap, it says no module; i tried import python-ldap, it says invalid syntax""
"
1105," building '_ldap' extension
"
1106,"
"
1107,"""i had found one article searching that start_TLS_s() , but I will pour over this as well, thank you""
"
1108,"""<@Sasha> are you thinking something like this?
"
1109,"""Thanks for sharing <@Mildred> :taco: ! I found this 5 months ago, never used and forgot about it; Will run it agains some of my scripts; Super cool""
"
1110,"""That example won't quite work, but `Counter` has a `most_common()` method.""
"
1111,"I dont see most_common; <@Leida> any other simpler way of doing this?
"
1112,"""found this another method: `max(set(a), key=a.count)`""
"
1113,"ahh yea `os.path` might be it
"
1114,"  Getting page <https://pypi.org/simple/botocore/>
"
1115,"  Looking up """"<https://pypi.org/simple/botocore/>"""" in the cache
"
1116,"  Request header has """"max_age"""" as 0, cache bypassed
"
1117,"```
"
1118,"""I have been looking into existing API made by a guy before me, and at backend it has like lot of queries like this `select * from users where user=%(user)`, and I was just wondering if that is the best way to go about in terms of flexibility and maintaining it""
"
1119,"""<@Johna> You mean the filenames get converted to lower case? Do you know where in the process that happens, i.e. were they uppercase at some point, or are they always lowercase when supplied by the API?""
"
1120,"from yaml import load, dump
"
1121,"
"
1122,"how do I actually verify a `checksum` when I download a binary?
"
1123,"what’s the best way to initialize a string that is getting returned inside a Class’s `def __str__(self)`?; None
"
1124,"""Hey waqas, it depends on what you want the chatbot to do. The most common use case is implementing natural language processing (NLP) to an utterance/text message to identify a discrete “intent” e.g. “Hey Siri, what’s the time?” may map to an intent called “lookup-time”. These intents are effectively conversational states, and you can design and control the flow of conversation programmatically by managing these states. I recommend trying out Google’s Dialogflow (<https://dialogflow.com/>) in order to get a better understanding. The good thing about Dialogflow is that the machine learning model is provided for you so that you can just focus on designing the conversational flow. However, if you’re planning to self-learn ML and chatbots from the ground up I can supply you with a learning roadmap :slightly_smiling_face:""
"
1125,"""<@Scot> I don't understand how `A[1,0]` could actually refer to something""
"
1126,"""because i think using async http requests instead would allow me to keep track of the accounts and their rate limit, easier than trying to sync data using mp; and which method would be more efficient; my main problem with mp is communicating between processes which apps are available.""
"
1127,"""It's in the docs, but the general idea is, find out what exception you are expecting, and catch that.; And if you have to for some reason cast a wide net like this, make sure you are logging the exception you caught; because it's easy to make assumptions about why you think you got there, but best to know for sure""
"
1128,"""Anyone with experience on GCP, pubsub and hangout api? I'm setting up a hangout bot that connects with Pubsub. But messages aren't posted to my topic. I have gone over required permissions, service accounts etc but can't seem to crack it; Configuration of the Hangout bot is set to publish messages to a given Pub/Sub topic. But nothing is published to it and I don't see any activity from the hangout api either""
"
1129,"ahh yea `\b` wont wokr because there's no word break; is it always going to be `api.{API HOST}.some`?
"
1130,"""No, i'm looking for all string in line starts with """"${"""" and ends with """"}""""""
"
1131,"What if i needed the entire process to sleep because i need to wait until some rate limit has reset.
"
1132,"""awesome, I'd be curious to hear your experience after you play with it for a bit.; also, don't forget, you don't really have a backup until you've restored from it.  so make sure you test out your restore process.""
"
1133,"You're looking at wrong place
"
1134,"""Anyone here ever use aws boto3 to do a generate/get_credential_report?
"
1135,"
"
1136,"make sure that when it is parsing that it only get the string
"
1137,"I'm not sure if it is the 'best practice' way or not.
"
1138,"<@Annabell> you can include that here rather than using links
"
1139,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1140,"It looks like there are some non string text in the middle so thats why you are getting the error
"
1141,"""well i just found if i strip $, (, ), or ',' then ill have to reinsert those characters when i export the final dataframe -_-; im just gunna find a currency library to hopefully be able to recognize and add currency with $, (), or ','""
"
1142,"""Hi, is there a faster way of getting a `sqlalchemy` relationship count?
"
1143,"""I see, so its much better to do a count query rather than getting the count from the relationship?""
"
1144,"    session.mount('https://', adapter)
"
1145,"    return session; I am using this HTTP request Adapter to try when i have got 5XX errors from requests library; None; I have using this HTTPAdaptor to getting from HTTPS endpoint using requests_retry_session <http://function.It|function.It> works well ben when i want to getting 5XX error when i remove http rule at ELB Security Group from backend.I can not get any timeout or connection error exception.; Why I can not getting any exception when i break communication between this lambda function and backend endpoint""
"
1146,"""your question is quite unclear; are you saying that there is no exception thrown, *and* no response returned? How can this be true?; are you saying that it will just hang forever?""
"
1147,"logging is a heriarchy
"
1148,"ahhhhh that’s brilliant. I’ll try this
"
1149,"we use it at work
"
1150,"I have a partial script ready. Anyone would want to have a look?; That's great <@Hiroko>""
"
1151,"<https://www.youtube.com/watch?v=no0qB8CVspY>
"
1152,"Do you have any idea
"
1153,"
"
1154,"query = {
"
1155,"```; Not really sure if that would work, I don’t know enough about graphql sorry.""
"
1156,"t = Test(123)
"
1157,"""i tried it but its eleminating the json; am not sure why it is not showing the json in the POST request; am getting this response but there is no json in this request; import requests
"
1158,"""looking at the example from <http://python-requests.org|python-requests.org>, I’d say `json` is expected to be a dict
"
1159,"```
"
1160,"&gt;&gt;&gt; payload = {'some': 'data'}
"
1161,"```; oops, wrong example
"
1162,"&gt;&gt;&gt; payload = {'some': 'data'}
"
1163,"```""
"
1164,"    'JENKINS_URL/job/JOB_NAME/build',
"
1165,"    'JENKINS_URL/job/JOB_NAME/build',
"
1166,"""I am using Tkinter and i need a way to see which button was pressed; Like I have:; ```Button(master, text='Exit', command=mainline).grid(
"
1167,"<@Christene> if it is short-ish you can use the snippet feature here to show it for feedback. If it is longer/multiple files then throw a link to the git repository
"
1168,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1169,"""<https://github.com/Matt5032/Automated-Task-Adder>; First working project, I have no concept of how structurally it should be done. Feedback is appreciated""
"
1170,"""my first question is your imports in the ui portion; ```python
"
1171,"""::taco:: <@Bethany> thanks man, i'll check it out""
"
1172,"""<@Walton> I'm planning to monitor VMs almost exclusively. Webapps hosted thereon, and health checks on the servers themselves (disk usage, inode creep, etc.)""
"
1173,"""Well, kinda; You can see pip bundled with python here: <https://github.com/python/cpython/tree/e42b705188271da108de42b55d9344642170aa2b/Lib/ensurepip/_bundled>""
"
1174,"thats the exact version I have when I use PIP in venv. 10.0.1. So am I stuck with 10.0.1 on fresh VENV until I update it inside the venv or that cpython gets updated?
"
1175,"What do you guys use?
"
1176,"""I don’t think you can really solve this in any permanent way. Every time a new version of `pip` releases, you’ll see that message.
"
1177,"""Thanks I finally get how the program functions. Now if you dont mine could you explain :-
"
1178,"""hello all I was wondering what funtion could I use in a tkinter window to basicly have a console; Like when I do `print(""""Hello"""")` in the console it would show print; how do I do that; I hate to @ people but <@Sasha> didn't you work with tkinter or am I mislead?""
"
1179,"I'm currently setting up an API proxy. I'm planning to use tokens as a security measure for authorizing HTTPS requests. Do I pass these tokens in the header of my requests?; What is best practice?
"
1180,"Strange use of `pathlib` here. You don't need to cast `Path.home` to `str` right away, you can instead construct the path you need  like `Path.home() / 'Credentials' / 'slack.json'` and then convert it to `str`""
"
1181,"Here you could just call `self._refresh_ims()` instead of duplicating the code; <https://github.com/KaluMba/Slackbot/blob/master/Slackbot.py#L55>
"
1182,"This looks like `_get_im_ID` method as well; <https://github.com/KaluMba/Slackbot/blob/master/Slackbot.py#L98-L99>
"
1183,"This isn't a good way to deal with errors. You should really define and throw a custom exception here; Because otherwise the user gets a wild `AssertionError` back - not very helpful. Also, you can run python with optimizations that turn runtime assertions off, so you won't even get any error; <@Conchita> <https://swagger.io/docs/specification/authentication/bearer-authentication/>""
"
1184,"""Hi everyone,
"
1185,"""I didn't deal with the variable length problem yet because I am using this JSON structure in a Django template and I am trying to create a table from it. Soon, I will look into the variable length issue and revert with my solution. Thanks again <@Berenice>""
"
1186,"• <https://stackoverflow.com/help/how-to-ask>
"
1187,"""
"
1188,"the command `conda` was not being discovered after the upgrade.
"
1189,"i want to convert `[foo](/test.pdf)` -&gt; `[foo](<http://mydomain.org/test.pdf>)` but leave the <http://example.org|example.org> alone""
"
1190,"""The easiest solution might be going for the syntax first; Then check the beginning of the URL for any protocol with `[a-zA-Z]+:\/\/`; Not sure if you have to escape the slashes though; If it doesn't have one, then https should be the default""
"
1191,"<@Ashley> do i have to pass that csrf magic or sessions class will do it for me?
"
1192,"does do you get any errors in the shell/logs were you are running django?
"
1193,"Does anyone know how to make PyInstaller include _all_ the standard library modules in the build?
"
1194,"• <https://stackoverflow.com/help/how-to-ask>
"
1195,"""
"
1196,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1197,"None
"
1198,"""If you are doing this as a desktop app in all python, then yeah check out ^ or something similar""
"
1199,":cold_sweat: :cold_sweat: :cold_sweat:
"
1200,"<@Hiroko> so its this? <https://setuptools.readthedocs.io/en/latest/setuptools.html#declaring-extras-optional-features-with-their-own-dependencies> and specifically this line in package <https://github.com/celery/celery/blob/master/setup.py#L227>; Thank you for SO/docs. Very helpful; <@Hiroko> :taco:
"
1201,"Anyone working on python Flask-AppBuilder ?
"
1202,"""Little question how to read a variable from kubernetes configmap from a python script ? ```os.envior['name'] = output
"
1203,"Thanks Joe
"
1204,"Thanks. I'll take a look.
"
1205,"KO: 이시 리움에 구축 된 증권 거래소, 6 월에 1 호 기업 상장에CN: 建立在以太坊上的證券交易所將於6月在第一家公司上市EN: A stock exchange built on Ethereum, will be listed on the first company in June'; and I get an error; TypeError: api_call() takes from 2 to 3 positional arguments but 4 were given; which I'm sure is something to do with the text""
"
1206,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1207,"I'm not familiar enough with other character sets to see what I need to do
"
1208,"""As far as I can tell the docs are out of sync with the codebase - there doesn’t seem to be a SlackClient in the codebase, unless I am missing something; The web client looks like the right one to use""
"
1209,"thanks; if you're ever working on a blockchain let me know. <mailto:john@coindesk.com|john@coindesk.com>; blockchain project
"
1210,"""Also, it's worth noting that Gmail has a limit to the number of emails you can send per day.""
"
1211,"""When i try to access self.request in my View, it says, self is not defined; This line
"
1212,"""I'm sending HTTPS requests to a Google Function. I'm getting `KeyError: 'message'` which causes the G Function to crash. Which makes no sense, as the message key is clearly part of the JSON body. I have tested the it with requestbin:; Anyone see why this is happening?""
"
1213,"Does there exist anything similar to this great Slack channel for nodejs / javascript?
"
1214,"""<@Carlena> I am a self-taught Python dev who work remotely for a team with no python devs. They got company accounts at coursera and a couple of other sites and for paid courses, I just make my case for why I should get that course to my manager and its usually approved. That helps a lot; This is really great. Thank you Simo!; you helped me fix a lot of frustration here; :smile:""
"
1215,"""<@Carlena> I can recommend <https://learning.oreilly.com> for Python. It has books as well as video courses. Pluralsight is another great option. I would recommend staying away from Udemy, Lynda/LinkedIn Learning.""
"
1216,"""<@Conchita> I will beback in touch to pick your brains on specific topics, even better will get them to sign up to this slack group :slightly_smiling_face:""
"
1217,"""<@Palma> please, don't cross-post your question""
"
1218,"""Again I changed something in my sublime , And Do I need to reopen that file in IDLE and run again ? is this only option ?""
"
1219,"<@Leida>; I can see a version while go in to C &gt;&gt; Python34 &gt;&gt; python --version
"
1220,"Now How I can debug my code. Is there any function for that.
"
1221,"I install two time. Both that time it installed inside c:python34
"
1222,"No. I'm asking find bug and debug . For ex)  if I pass the argument to the function mean How I can check the argument received to that functions or what values come for that particular arguments etc... Like developer debugging tool.; 3.7 ?; Where I can download 3.7 ? For window 64 ?; Could you send me the exact URL ?
"
1223,"None
"
1224,"Which one I should choose ?
"
1225,"Fpr example in coldfusion if I dump( argument ) it will show all argument with its value in structure format. If I did abort(). then next line of any code will not excute; Sure. I will take a look on your link <@Hiroko> Thank you
"
1226,"So there is any way for it ?
"
1227,"""Huh using VS code it's slow my system; Even I'm having good configuration system; So generally vs code take more time to load, Hang on.. etc..; So I always give priority to sublime text only :slightly_smiling_face:; Any feedback about my point <@Leida> <@My> <@Hiroko>""
"
1228,"I execute it in a terminal
"
1229,"if nginx is getting all the requests that’s a good sign.
"
1230,"""Does someone knows how to add the included tag in Django Rest Api JSON API?; ```
"
1231,"- I think the answer is great - I would say exactly the same…
"
1232,"thx :slightly_smiling_face:; and regarding way of testing with something like a “record”?; is there a lib like that for sqlalchemy? Like `betamax`?
"
1233,"For more information on inline code formatting with backticks click <https://get.slack.help/hc/en-us/articles/202288908-Format-your-messages#inline-code|here>.""
"
1234,"None; this is the error TypeError: '&lt;' not supported between instances of 'Person' and 'Person'
"
1235,"""It won't, the GIL only protects the internal state of the interpreter. You can still have races in your python code.; <@Rubie> unfortunately, there is no automated way. This is why threads are such a pain""
"
1236,"
"
1237,"```
"
1238,"""Its going to be a Windows machine. And to answer your question, unfortunately that would not help in my case... there are many tasks I would like to do and putting each of them inside a cronjob scheduler would not be a viable option""
"
1239,"  {u'keys': [u'<https://www.example.co.uk/category/bath-lifts>', u'bath lift', u'MOBILE'], u'impressions': 984.0, u'clicks': 140.0, u'ctr': 0.14227642276422764, u'position': 1.3587398373983741}]
"
1240,"```
"
1241,"""Nope, you need to loop through it, I'm afraid. If it is a performance issue or a common operation, you might want to construct a second dictionary with the reverse mapping, i.e. use `'bath lift'` as a key and the rest of the data as a value.""
"
1242,"  self_.request.get(""""<http://github.com>"""")
"
1243,"# in my test the """"request"""" is stub or mocked 
"
1244,"yeah you can add it manually but its up to you to add it :stuck_out_tongue:
"
1245,"not many I guess. thanks I will try that
"
1246,"I just created SO question because are more than 24 hours on this problems and can't figure out how this works; I also asked several time on <#C0LMFRMB5|django> channel on freenode irc server without success; I've also posted the question on SO if someone care: <https://stackoverflow.com/questions/56290218/django-timezone-doesnt-perform-the-right-conversion> :smile:
"
1247,"what kind of naming conventions do people use for class instances? at the moment I do `foo_handler = Foo()`but its a bit long
"
1248,"
"
1249,"But I am afraid that won't do you much...""
"
1250,"""Hello Everyone, 
"
1251,":rubberduck:
"
1252,"
"
1253,"```; Why is my test telling me ’Undefined variable ‘mock_request’’?""
"
1254,"""This is a big wall of text, and you're omitting the actual error message.
"
1255,"""Good morning.  I am working with Panadas for the first time, and so far really liking it.  I am trying to do some analysis on phone records.  long term there are a few things I want to do, but focus right now is determining maximum number of concurrent calls to the PSTN at an individual location.  I have functioning code for this, but pretty sure there is a much better way of doing this (this works, but its slow).  the part below is the part I'm sure there is a better way.  prior to this snippet of code I am reading the CSV file(125 column, 15000 rows) into a dataframe, filtering it down to just the PSTN Calls, and just the columns I used for that purpose I end out with a dataframe that is is about 10250x6.  I'm then running it through loop below to poll the data and check minute by minute in my interested time period how many calls were active at the polling time.  This works ok, but it is slow, and I'm going to be missing data still (calls that start and end between polling periods), There are a few ways I can think of to catch those calls as well but it's going to make this even slower..is there a better way I should be doing this?  The idea is with the output then I can quickly find the max calls, I can graph the data show trending,  etc.
"
1256,"    found_agent = agent_department.json()
"
1257,"""It works; But now I have another problem. If `some/path/new/` exists, `shutil.move` will move my directory to `some/path/new/old`. Why is that?""
"
1258,"Thanks for your help
"
1259,"the Idea is that most packages I'm working with requires python3; I'm not working with virtual environment another way?
"
1260,"but does this mean I can remove all the packages (installed without pyenv) normally and this won't affect my new work on the pyenv
"
1261,"getters and setters are from statically typed OOP languages; i think in C# or java was where all internal parameter access is reccommended to have getters and setters by default; its so that you wont have to modify your interfaces when you need to add something to the access like logging or counting or what not; its not a python thing to do. If you blindly bring OOP principles from c#/java to python you can end up with redundancy.
"
1262,"yep
"
1263,"""```
"
1264,"""Do you need to verify that your pages look like expected? Or you're actually clicking on these buttons, select options from drop downs, etc""
"
1265,"This is nuts. Good luck with making it work with `pytest-xdist` :slightly_smiling_face:; &gt; on click links working as expected
"
1266,"""we are doing UI chnage in next version , and we want that UI verification for next version""
"
1267,"Related""
"
1268,"```
"
1269,"• A shallow copy constructs a new compound object and then (to the extent possible) inserts references into it to the objects found in the original.
"
1270,"""I have a python file that I compile in to an `.exe` I understand how to pass arguments to it, but how do I return data. For example I have a function that does something and want to return some data to confirm its done. But in my `__main__` part I am not sure how to return that.
"
1271,"""Trying to create a minimal example is a great approach, and can often lead you to better understand both the question(s) you actually need to ask, and the tool you're working with; It sounds like you have a super complex means of getting those settings in place and it's having unexpected behavior. I would try to rework that system so it's much simpler and straightforward, and hopefully that will clear up that problem. You can also have multiple settings files and point at specific ones for the environment you want to run in, if you aren't doing that already; Regarding the syntax error, I'm not an sql guy, but I would guess you either need a semicolon at the end, or maybe the new line stuff is messing with it; I'm thinking they might not be actual new line characters""
"
1272,"I'm not quite sure what you mean. Are you looking for `(.*?)` to get a minimal-length wildcard?
"
1273,"what are you trying to get there?
"
1274,"""Hello... I tried to connect to a couchbase cluster with the code below but it displayed an error message : """"invalid identifier in code"""" pointing to the line """" ('<couchbase://localhost>') """"
"
1275,"I prefer <http://regexr.com|regexr.com>
"
